url,text,date
https://www.instagram.com/p/COe0ZkfAUcl/,"DROP IT LIKE WHITE CHOC - Messina salted caramelised white chocolate gelato with caramelised white chocolate chip. You can forget cadbury caramilk, this is the real deal.80w","MAY 5, 2021"
https://www.instagram.com/p/COcLDsEAuNh/,"LOST IN JAPAN - Matcha gelato with strawberry puree, white chocolate fudge and waffle cone crunch. (^^ )  (`) ()80w","MAY 4, 2021"
https://www.instagram.com/p/COZeCUIrjv1/,"Brown butter gelato, roasted celeriac, egg yolk & truffle noodles, celery leaf oil.. TRUFFLE FORTNIGHT is on sale now.Our Creative Department restaurant will soon be taken over by the scent of black truffles from Manjimup (WA), during our 8-course degustation.As the truffles peak in winter, head chef Remi Talbot will weave them into sweet, savoury and umami dishes, paired with gelato. Choosing to honour the ingredient in four of the eight dishes, the menu and experience remains balanced.Head to the link in our bio to purchase your seats now.80w","MAY 3, 2021"
https://www.instagram.com/p/COUcrRfLG1S/,THE JAMMIE DODGER - Shortbread gelato with sticky raspberry jam and shortcrust pieces. jam this in your dodger..80w,"MAY 1, 2021"
https://www.instagram.com/p/COR34V8gCSI/,POPS - Dark chocolate and honey gelato with Italian nougat. a family affair81w,"APRIL 30, 2021"
https://www.instagram.com/p/CORtJacBx5I/,ok ok mothers day is in 1 week and we know you are stressing for present ideas.. so we are going to make it reallll simple for you to get your hands on our @maisonbalzac x @messinacreative candle sets which are sure to impress your mum!hit the link in our bio and use code MUMSTHEWORD for free shipping on all candle set orders until sunday 11pm and thank us later 81w,"
ok ok mother’s day is in 1 week and we know you are stressing for present ideas.. so we are going to make it reallll simple for you to get your hands on our @maisonbalzac x @messinacreative candle sets which are sure to impress your mum!"
https://www.instagram.com/p/COPTFUTA7Wh/,BREAKAWAY BOOK CLUB - Baked cheesecake gelato with baked chocolate cheesecake and kirsch-soaked cherries. pairs well with a few hours away from the kids.. DISCL: ''May contain cherry pips81w,"APRIL 29, 2021"
https://www.instagram.com/p/COMh9qPL5Rn/,SANS RIVAL - Buttercream gelato with crispy cashew dacquoise. dacquoise for the bois  dakwaz for the braz 81w,"APRIL 28, 2021"
https://www.instagram.com/p/COL-lYPIm7Y/,"a lot of you ask ""well besides eating it from the jar.. what do we actually DO with waffle cone spread"" and so we thought we'd get a new friend of ours to show you.introducing @manjotsbaking WAFFLE CONE BLONDIES.gooey, golden, waffley blondies with a full jar of cone spread inside...unfortunately you can't buy these anymore buttt, manjot was kind enough to give you the recipe so you can make a whole slab for yourself.. don't be lazy, head to the link in our bio to read how81w","APRIL 28, 2021"
https://www.instagram.com/p/COKMN03gYoQ/,COFFEE BREAK - Caff latte gelato with whipped cream and salted hazelnut and white chocolate cookies. it's well deserved...81w,"APRIL 27, 2021"
https://www.instagram.com/p/COHMD6rBN_P/," friendly reminder than you can get our dulce de leche, choc hazelnut or peabut butter toppings added to any scoop for $1 at all stores81w","APRIL 26, 2021"
https://www.instagram.com/p/COCPwvGhjGu/,ANZAC BISCUITS - Golden syrup and coconut gelato with ANZAC biscuits.. out now in all stores81w,"APRIL 24, 2021"
https://www.instagram.com/p/COAJEsHBveU/,"MESSINA KINGSTON.38 Eyre St, Kingston, ACTcanberra store number 2 is officially open! swing by and say hello, its 0 tonight.. perfect gelato weather 82w","APRIL 23, 2021"
https://www.instagram.com/p/CN_3bYtAo59/,PAVLOVA - Vanilla gelato with raspberry and passionfruit puree and baked meringue. If you like it then you shoulda put meringue on it.82w,"APRIL 23, 2021"
https://www.instagram.com/p/CN9SocbgZUC/,BANGIN' ON PETER'S DRUM - Light chocolate gelato with hazelnut fudge and cone crunch. easily one of the all time best.82w,"APRIL 22, 2021"
https://www.instagram.com/p/CN68zN1BwNZ/,MOTHERS DAY BON BONS GO ON SALE TOMORROW. these 9 handmade chocolates are the first time were showing off our brand new line of messina chocolate to the general public and we cant wait to see what you think.head to the link in our bio to read about whats inside these delectable chocolate parcels of joy and how you can secure a box for (you)r mum82w,"APRIL 21, 2021"
https://www.instagram.com/p/CN6t1rygtgW/,CAFF LATTE E PISTACHIO - Fior di latte gelato with pistachio praline and caff latte fudge. Shut. The. Fudge. Up.82wSee translation,"APRIL 21, 2021"
https://www.instagram.com/p/CN4JCzSgHks/,SPILL THE TEA - Hong Kong milk tea gelato with brown sugar caramel and baked cheesecake. teaaaalicious.82w,"APRIL 20, 2021"
https://www.instagram.com/p/CNwizU_hKy0/,CHOCOLATE HAZELNUT TIRAMISU - Chocolate hazelnut tiramisu gelato layered with mocha soaked biscuits. Livin la vida mocha.82w,"APRIL 17, 2021"
https://www.instagram.com/p/CNv_VZRB0op/,yesterday.. was.. mentalvery sorry to all who came and simply had to leave due to the wait time. were back open again today and have whole pigs cooking over fire + all the other goodies from yesty.recommend turning up sooner rather than later as we arent sure if its going to be a repeat of yesterday or not OPEN NOW til 9pm or sold out..video cred: @davekatague82w,"APRIL 17, 2021"
https://www.instagram.com/p/CNuHcqBA1eI/,MILOMISU - Malted chocolate mascarpone gelato with milo soaked biscuits and milo crumble. Shoulda called it AUSSIEMISU.83w,"APRIL 16, 2021"
https://www.instagram.com/p/CNrT5lJALEl/,SUMMERMISU - Coconut tiramisu with passionfruit-soaked biscuits. summers over but it lives on in this flavour 83w,"APRIL 15, 2021"
https://www.instagram.com/p/CNrODzaBk8M/,"MESSINA EATS HOY PINOY STARTS TOMORROW58 Mentmore Ave, Rosebery - 12pm til late.no bookings needed annnd full menu is in the post :)see you there x83w","APRIL 15, 2021"
https://www.instagram.com/p/CNpBkpuggbr/,CARAMEL TIRAMISU - Caramel tiramisu gelato with caramel and coffee soaked biscuits. Tiramisyewwwwww83w,"APRIL 14, 2021"
https://www.instagram.com/p/CNmEjb7LyHe/,"YUZUMISU - Yuzu tiramisu gelato with yuzushu-soaked sponge finger biscuits. it's tiramisu week, binches 83w","APRIL 13, 2021"
https://www.instagram.com/p/CNjNLC_BVnQ/,annnnd theyre gone..okay well almost our BIRTHDAY CAKE COOKIE PIE sold out this morning via mailing list customers everywhere  ROSEBERY.theres about 130 left and i would expect them to go in abouttt 10 mins from when this is posted so head to the link in our bio as soon as you read this and snap one up :)83w,"APRIL 12, 2021"
https://www.instagram.com/p/CNeZqrHL8U1/,"ROOKIE MISTAKE - Light caramel, malt gelato with chocolate chip cookies and dulce de leche. don't be a rookie, come get some cookie83w","APRIL 10, 2021"
https://www.instagram.com/p/CNb03zTrH8w/,PANE E MESSINATELLA - Sourdough gelato lathered with Messina made chocolate hazelnut spread. criminally underrated special imo.84w,"APRIL 9, 2021"
https://www.instagram.com/p/CNZQFINr5aa/,SUPER FLAN - Vanilla custard gelato with dulce de leche. it's flantastic 84w,"APRIL 8, 2021"
https://www.instagram.com/p/CNYycEwhLnV/,"born almost 1 year ago amidst pure desperation, the cookie pie was a shining light for our business during an otherwise very.. VERY dark time.it seems the least we could do is celebrate its anniversary the best way we know how.. with  more  cookie  pieSTAY TUNED, MORE INFO COMING SOON. 84w","APRIL 8, 2021"
https://www.instagram.com/p/CNWyJZdgZ_8/,"BURNT CARAMEL AND GINGER - Burnt caramel and ginger gelato. sugar, spice and everything nice84w","APRIL 7, 2021"
https://www.instagram.com/p/CNWcTWRKn0_/,HAZELNUT SORBET - Hazelnut sorbet. the public holiday played me and i forgot to post this yesterday so y'all get two specials today :)84w,"APRIL 7, 2021"
https://www.instagram.com/p/CNUJXBFhcN8/,"introducing our malty take on the classic halo halo.. MILO MILO - Layers of malt flan, milo crumble, Jersey milk gelato & milo shaved ice, dusted with milo ONLY AVAILABLE AT MESSINA EATS HOY PINOY. april 16 & 17 at messina rosebery.. more info at the link in our bio84w","APRIL 6, 2021"
https://www.instagram.com/p/CNMEqPOKM-q/,"TRIBUTE - Chocolate and hazelnut gelato with waffle crunch, candied hazelnuts and white choc hazelnut chip. A tribute to the one and only, ferrero rocher.84w","APRIL 3, 2021"
https://www.instagram.com/p/CNJcaqZLQfe/,ROBERT BROWNIE JNR - Milk chocolate gelato with chocolate brownie and chocolate fudge. he hath risen... an easter miracle.85w,"APRIL 2, 2021"
https://www.instagram.com/p/CNG1_rXryDu/,HOT CROSS BUNS - Hot cross bun gelato smashed with buttered hot cross buns. you already missed the sticky hcb scroll... don't miss this one :)85w,"APRIL 1, 2021"
https://www.instagram.com/p/CNGk8TOBE6w/,how the f*ck is it easter already we're open all weekend at  stores but hours are a tiny bit different so if you were lucky enough to get an easter snail or you're just popping in for a scoop (a little easter bunny told me our hot cross bun special is out soon ) make sure you check our hours on google or visit the link in our bio before doing sohappy easter fam 85w,"APRIL 1, 2021"
https://www.instagram.com/p/CNEoAamLWTS/,DULCE DE COCO - Coconut dulce de leche gelato with desiccated coconut and dark chocolate chips. this coco makes you go loco 85w,"MARCH 31, 2021"
https://www.instagram.com/p/CNCEWTCrTLg/,THE CHERRY PICKER - Coconut sorbet with dark chocolate chip and cherry puree. ripe for the picking 85w,"MARCH 30, 2021"
https://www.instagram.com/p/CNB7iUdhy6s/,"hey  just thought wed bless your eyes with some glossy pics of our new messina chocolate in the works its wholesale only atm.. so if you have a cafe or restaurant and would like to use it shoot us a DM.as for when you can get your greedy little hands on it, well all we can say is - one day in the futureEdited  85w","MARCH 30, 2021"
https://www.instagram.com/p/CM6DqmqqyMJ/,LAMINGTON - Milk chocolate and coconut gelato annihilated with housemade lamingtons. STRAY M8 #MessinaSpecials85w,"MARCH 27, 2021"
https://www.instagram.com/p/CM3sl-dLuKf/,JUST A PINCH - Salted malt gelato smashed with pretzel clusters. You'll be asking for someone to pinch you after you taste this  #MessinaSpecials86w,"MARCH 26, 2021"
https://www.instagram.com/p/CM1Q5yXLL7o/,CHOCOTORTA - Dulce de leche and cream cheese gelato with chocolate biscuits. yup. cream. cheese. gelato.86w,"MARCH 25, 2021"
https://www.instagram.com/p/CM1JKGYhrfF/,"EATS IS BACK BABY.and were kicking this year off with an old fave..@hoypinoybbq are bringing their juicy/crispy pork + their famous chicken skewers right to our humble car park at messina hq, rosebery and were bringing the good vibes + a special filo dessert.. first person to guess exactly what it is gets a free one on the day Edited  86w","MARCH 25, 2021"
https://www.instagram.com/p/CMypTCRgp9n/,MITCHOS CUSTARD TART - Custard tart gelato with short crust. : this flavour is in honour of our head chef @tom_mitcho he's a good bloke  : he's a raiders fan86w,"MARCH 24, 2021"
https://www.instagram.com/p/CMyficioPvy/,you can now grab our toppings online as a 3 pack for $30 and get them delivered to your door! link in bio.use a drizzle to take your messina to the next level orrrr smother what ever old tub you have in the back of your freezer with this and it'll probably taste lit**you can't polish a turd but you CAN drown bad ice cream in liquid gold until it tastes pretty good 86w,"MARCH 24, 2021"
https://www.instagram.com/p/CMwErMFrzzI/,"ISPAHAN - Lychee and rose sorbet with raspberry puree and lychee mousse. despite our insta stories, we're sorry to announce there is no meriton apartments or eetswa flavour  #MessinaSpecials86w","MARCH 23, 2021"
https://www.instagram.com/p/CMoIZC6I2Fj/,MACA-DAMNNN-IA - Salted macadamia caramel gelato. Back at it again with the salted caramel. #MessinaSpecials86w,"MARCH 20, 2021"
https://www.instagram.com/p/CMljlmTrikr/,JUST LIKE A MILKSHAKE - Coco Pops milk gelato with Coco Pops clusters. better than gaytime coco pops collab  #MessinaSpecials87w,"MARCH 19, 2021"
https://www.instagram.com/p/CMjI7RMAsEG/,OLD GREGG - Baileys gelato with butterscotch sauce folded through. IM OLD GREEGGGGG #MessinaSpecials87w,"MARCH 18, 2021"
https://www.instagram.com/p/CMgeYtBhb1a/,"ALLPRESS-ED UP - Allpress coffee, banana and coconut gelato smashed with banoffee pie. teamed up with our new pals at @allpressespresso to bring you this brew-tiful creation.#MessinaSpecials87w","MARCH 17, 2021"
https://www.instagram.com/p/CMf4a1Flh71/,"well, we're gonna be honest - that was a bloody mess.. after receiving unprecedented interest on our post yesterday about our easter snack packs we were excited (and a bit anxious) to put them on sale today. our team was in early and everyone was manning their stations ready for our 9am email send out.. 8:55am rolls around, we put the stock live on the site as we always do prior to sending our 9am email to ensure the link works for everyone visiting the page. usually 10 or so slip through the cracks before we get the email out and by the time we post on socials at 10am often about 80% of the stock is sold.. but as many of you are probably aware by now, this was clearly not the case this time.at 8:59am just as we were about to send the email we did one last check of the stock count.. 80% of the allocation was sold. wait.. what? we frantically check the reports to make sure it wasn't a bug and by the time we've worked out that this indeed, was real literally every pack was sold out and we didnt even get a chance to send an email.. such is the tale of the great easter debacle of 2021 honestly we are overwhelmed by the support and super thankful that the demand is so high for the products we make. usually we can handle it a bit better (we're very aware it still isn't the smoothest process for these launches) but clearly this time was just way too much. as frustrations are probably peaking right now and many of you are exclaiming ""WELL, JUST MAKE MORE?!"" we assure you we would if we could.. our small team of kitchen staff work their asses off to make as many as they can and with over 20 stores and nation wide logistics involved it really isn't that simplewe hope you understand lots of love from the messina team.Edited  87w","MARCH 17, 2021"
https://www.instagram.com/p/CMd8qIpKr-r/,"TROPPOINCOOLO - Mango, banana and passionfruit sorbet. rip summer, you will live on through our taste buds  #MessinaSpecials87w","MARCH 16, 2021"
https://www.instagram.com/p/CMdO41yB9Ef/,this hot-sticky-chocolatey-custardy-easter miracle + our triple choc easter hot tub goes on sale VERY soon.. sign up to the mailing list at the link in our bio to be the first to know when it does! we know we had a few issues with emails for the cookie pie but they shouuuuld be fixed this time please make sure you confirm your email once you sign up!87w,"MARCH 16, 2021"
https://www.instagram.com/p/CMbNoeeBh12/,hey incase you were like these lovey people and missed it were accepting styrofoam tubs as part of our recycling program again at all stores! just make sure theyre clean  ps if you can top this photo send me it pls87w,"MARCH 15, 2021"
https://www.instagram.com/p/CMWVsguAmYq/,SUPER DUPER DULCE DE LECHE - Dulce de leche and coconut gelato smothered with dulce de leche and choc chip. It's super duper good. #MessinaSpecials87w,"MARCH 13, 2021"
https://www.instagram.com/p/CMTw5p_LMOo/,PBJ - Toasted bread gelato with peanut spread and raspberry jam. totally acceptable to eat for breakfast. #MessinaSpecials88w,"MARCH 12, 2021"
https://www.instagram.com/p/CMRMGy1A1B7/,ROBERT BLONDIE JNR - White chocolate gelato with blondie and white chocolate fudge. Rob but make it mid life crisis bleach blonde. #MessinaSpecials88w,"MARCH 11, 2021"
https://www.instagram.com/p/CMOmKC-LEjy/,TIRAMINTSU - Mint tiramisu gelato with choc mint soaked sponge finger biscuits. An old classic with a little adjust-mint #MessinaSpecials88w,"MARCH 10, 2021"
https://www.instagram.com/p/CMN3nWsB47X/,"somehow it is literally already march and before you know it, it's gonna be cold as hell and all our hoodies will be sold out and you'll just have to freeze all winter..you should avoid that and grab one online now the link in our biop.s. are we just gonna let march come back into our lives like nothing happened after what it did to us last year??? 88w","
somehow it is literally already march and before you know it, it's gonna be cold as hell and all our hoodies will be sold out and you'll just have to freeze all winter.."
https://www.instagram.com/p/CMMADVfrVFQ/,"PINA COLADA SORBET - Pineapple, coconut, lime and rum sorbet. one time we were on a research trip in hong kong and our head chef @tom_mitcho ordered a pina colada and they played the pina colada song and he thought it was by coincidence and got really excited and then realised it was because he ordered it and we laughed at him :-) #coolstorybro #MessinaSpecialsEdited  88w","MARCH 9, 2021"
https://www.instagram.com/p/CMJPIdwhLOI/,its INTERNATIONAL WOMENS DAY and although the work you do for our brand is appreciated all year round wed like to take a moment to properly say thank you.there are so many amazingly talented women behind our brand that they definitely dont all fit into one post BUT wed be nothing without each and every one of you and all the hard work that you put in to get our gelato to people all around australia Edited  88w,"
.. and i swear to god if i see one single “bUt WhEn Is InTeRnAtIoNaL mEnS dAY” comment i will perma block you from our insta 🙂
88w291 likesReply"
https://www.instagram.com/p/CMIq_LkhhZP/,"COOKIE PIES NOW ON SALE TO GENERAL PUBLIC.mailing list customers obliterated our cookie pie stock already and snatched up 90% of them  there's about 70 left..order now via link in bio :-)(if you don't see your store, that store is sold out)if you don't wanna miss out next time.. sign up to the mailing list.link also in bio 88w","MARCH 8, 2021"
https://www.instagram.com/p/CMEXBvcB8Qk/,"COMING OUT OF THE CABINET - Malt gelato with peanut cookies and milk chocolate peanut fudge. Happy Mardi Gras!  to celebrate us and deliveroo are giving a free copy of ""Love Makes A Family"" with all orders made through deliveroo from the 5th - 7th of march.88w","MARCH 6, 2021"
https://www.instagram.com/p/CMEUs_AAkr4/,SOON () sign up to the mailing list to be the first to find out when our dulce choc chip cookie pies go on sale. link in bio88w,"MARCH 6, 2021"
https://www.instagram.com/p/CMBhSYzBcXx/,"HAVE A GAY OLD TIME - Swirls of caramel and milk gelato with bits of chocolate covered biscuit crumbs. Happy Mardi Gras!  to celebrate us and deliveroo are giving a free copy of ""Love Makes A Family"" with all orders made through deliveroo from the 5th - 7th of march.89w","MARCH 5, 2021"
https://www.instagram.com/p/CL-3jJunlV3/,BROKEBACK MOUNTAIN - Irish cream gelato with butterscotch schnapps ripple. would you rather: $10000 or be the camera operator who filmed the tent scene 89w,"MARCH 4, 2021"
https://www.instagram.com/p/CL8PktKhk53/,TANTRUMS & TIARAS - Strawberry and rose cheesecake gelato. it's mardi gras week baby and all of our specials are dedicated to the best time of year  #MessinaSpecials89w,"MARCH 3, 2021"
https://www.instagram.com/p/CL6Orq2AVY_/,sick of eating messinatella straight from the jar by the spoonful? ok no.. you're probably not  but if you're feeling a bit more adventurous we whipped up a little recipe for some messintella banana bread which is the BOMB and will save you from spooning it directly into your mouth at 3am. link in bio for the recipe!89w,"MARCH 2, 2021"
https://www.instagram.com/p/CL5_OsAAuUv/,"MUSK SORBET - Musk stick sorbet. I musk ask you a question.. is this vegan?.. yes, yes it is. #MessinaSpecials.Edited  89w","MARCH 2, 2021"
https://www.instagram.com/p/CLyPtC8AQbI/,"NICPIC - Milk chocolate gelato with rice crisps, peanuts, wafer and caramel. This nicpic is entirely solicited. #MessinaSpecials89w","FEBRUARY 27, 2021"
https://www.instagram.com/p/CLvq6RnA5WH/,GIANTS MILK - Giants milk gelato with milk crumb and milk jam. Giant's milk comes from a giant bo....  #MessinaSpecials90w,"FEBRUARY 26, 2021"
https://www.instagram.com/p/CLtGHdHLXob/,DERELICTE - Orange mocha gelato with whipped vanilla cream. Do people still order mochas? #MessinaSpecials90w,"FEBRUARY 25, 2021"
https://www.instagram.com/p/CLsqvDxLg1S/,it took us a while but... we finally moved into the 21st century.you can buy messina gift cards on our e-store and get them posted to yourself or your *very lucky* family member/friend/lover etc.just head to the link in our bio and pick your amount..we can't do emailed vouchers just yet but we're getting there :)90w,"
it took us a while but... we finally moved into the 21st century."
https://www.instagram.com/p/CLqhUjkLUjM/,LIMONCELLO - Lemon curd gelato with limoncello soaked biscuits. When life gives you lemons... milk... sugar... a pasteuriser & a freezer ... make lemon gelato #MessinaSpecials90w,"FEBRUARY 24, 2021"
https://www.instagram.com/p/CLp43k5hOUr/,"9+ Wagyu & Gelato - The Creative DepartmentThe Messina Produce menu is designed to be an experimental, immersive and indulgent eight-course degustation. Highlighting raw ingredients from the Messina farms, our chefs are making their own butter, yoghurt, ricotta and dulce de leche from Messina Jersey Milk and using fresh strawberries direct from our farm.head to the link in our bio to secure your seat. May 20-29th90w","
9+ Wagyu & Gelato - The Creative Department"
https://www.instagram.com/p/CLn8hwILmFk/,"CHOCWORK ORANGE - Choc orange sorbet. We can destroy what we have eaten, but we cannot un-eat it. #MessinaSpecials90w","FEBRUARY 23, 2021"
https://www.instagram.com/p/CLnuP67IqoI/,ICYMI: we're accepting styrofoam tubs in all stores for recycling again! just pls make sure they are nice and clean before bringing them in. also we don't accept the cardboard boxes.. you can just pop those in your normal recycling bin :)Edited  90w,"
ICYMI: we're accepting styrofoam tubs in all stores for recycling again! just pls make sure they are nice and clean before bringing them in. also we don't accept the cardboard boxes.. you can just pop those in your normal recycling bin :)
Edited · 90w
lyndseyhipgrave's profile picture
lyndseyhipgrave
Are the styrofoam tubs environmentally friendly? Biodegradable?
87w1 likeReply"
https://www.instagram.com/p/CLkm_neBwQ6/,"MESSINETTA IS BACK. LIMITED QUANTITIES. WILL SELL OUT VERY FAST.Order now, pick up feb 26th  28thAvailable at all stores.. if you click the link and can't see your store it means it's sold out sorry ORDER LINK IN BIO90w","FEBRUARY 22, 2021"
https://www.instagram.com/p/CLgOto6L9tE/,"DO YOURSELF A FLAVOUR - Buttermilk chocolate cake gelato with chocolate coated pretzels and chocolate ganache. go on, do yourself a flavour #MessinaSpecials90w","FEBRUARY 20, 2021"
https://www.instagram.com/p/CLdp65QLfLo/,BACI BIANCHI - Caramelised white chocolate gelato with chocolate brownie and white choc fudge. this one's for everyone who thinks white choc is better than milk choc. #MessinaSpecials91w,"FEBRUARY 19, 2021"
https://www.instagram.com/p/CLbS20hgfCf/,"tried our waffle cone spread on a doughnut the other day and it was legit life changing  tell us what you use it on in the comments pls, need to try new combos.91w","FEBRUARY 18, 2021"
https://www.instagram.com/p/CLbDEcugNXW/,MIEL - Citrus infused honey gelato with honeycomb and burnt honey caramel. A little bit fancy x #MessinaSpecials91w,"FEBRUARY 18, 2021"
https://www.instagram.com/p/CLYZdk2L9K8/,APPLE OF MY PIE - Spiced caramel gelato smothered with milk jam and spiced apple pie. noone cared about apple pie when it was a signature but watch everyone lose their minds over this special  #MessinaSpecials91w,"FEBRUARY 17, 2021"
https://www.instagram.com/p/CLXuwZyBKwj/,MESSINETTA ROUND 2 IS COMING 91w,"FEBRUARY 17, 2021"
https://www.instagram.com/p/CLWHtysrTUG/,"BANANAS FOR PASSIONFRUIT - Banana and passionfruit sorbet. This sh*t is bananas, P-A-S-... wait #MessinaSpecials91w","FEBRUARY 16, 2021"
https://www.instagram.com/p/CLOEUt-LS59/,SELLEYS - Milk chocolate gelato with chocolate flourless sponge and caramel. Selley your soul. #MessinaSpecials91w,"FEBRUARY 13, 2021"
https://www.instagram.com/p/CLLe6ECLcR-/,BUST A NUT - Peanut gelato with chocolate chip and peanut topping. this one goes out to all our fam in VIC lockdown 3.0 . we're still open for takeaway only but if you don't feel comfortable leaving home deliveroo is offering free delivery for the full 5 days.92w,"FEBRUARY 12, 2021"
https://www.instagram.com/p/CLLN2XFBbya/,"if you're a local, we're sure you've seen the messina wallpaper hoarding up for quite some time now.. but the time has finally come!MESSINA BRIGHTON LE SANDS IS NOW OPEN BABY 333 Bay Street, Brighton Le Sands NSW 2216the perfect pit stop after you've had dinner & a shisha with your m8s. see you soon for a scoop92w","FEBRUARY 12, 2021"
https://www.instagram.com/p/CLIkgTzIopr/,STRAWBACCIO READDITION - Strawberry gelato with pistachio fudge and caramelised pistachio. Lowkey looks like shrek did a vom on some strawberry gelato but.. this is actually one of the best flavours. #MessinaSpecials92w,"FEBRUARY 11, 2021"
https://www.instagram.com/p/CLGlAOkLlUd/,"BANANA SPLIT - Banana gelato with whipped cream, crushed peanuts and chocolate chips. Do you find this appealing? #MessinaSpecials92w","FEBRUARY 10, 2021"
https://www.instagram.com/p/CLD2S5Zgydh/,"we're feeling extra generous this week soooo we're doing FREE shipping on ALL orders on our e-store. no min spend.. no catch.. just head to the link in out bio, pick your goodies and enter code 'GELATO' at the checkout :-)you're welcome x92w","
we're feeling extra generous this week soooo we're doing FREE shipping on ALL orders on our e-store. no min spend.. no catch.. just head to the link in out bio, pick your goodies and enter code 'GELATO' at the checkout :-)"
https://www.instagram.com/p/CLDo1b2LbiX/,CHOCOLATE HAZELNUT SORBET - Dark chocolate and hazelnut sorbet. Seems like we have a thing for putting sorbets out on a tuesday... #MessinaSpecials92w,"FEBRUARY 9, 2021"
https://www.instagram.com/p/CK8EuItrXWv/,DARK SIDE - Chocolate fondant gelato with dark chocolate fudge and cocoa nib nougatine. Where the lightsabers are red and the calories don't count #MessinaSpecials92w,"FEBRUARY 6, 2021"
https://www.instagram.com/p/CK5f7yOIxP0/,"BIGGIE S'MORES - Peanut gelato with graham cracker crumble, chocolate chip and marshmallow spread. You know what I'm sayin'? It's all good, baby baby. #MessinaSpecials93w","FEBRUARY 5, 2021"
https://www.instagram.com/p/CK27IRsrs-T/,"CARAMEL KARMA - Salted caramel & hazelnut gelato with a hazelnut caramel crunch. You know what they say, you get what you give. #MessinaSpecials93w","FEBRUARY 4, 2021"
https://www.instagram.com/p/CK0WVakL64y/,NYC PLUS - Baked cheesecake gelato with chunks of baked cheesecake. Fresh Khlav kalash! Get your khlav kalash! #MessinaSpecials93w,"FEBRUARY 3, 2021"
https://www.instagram.com/p/CKxxir-oezx/,PERFECT PEARING - Pear and white balsamic sorbet. Compare the pear. #MessinaSpecials93w,"FEBRUARY 2, 2021"
https://www.instagram.com/p/CKui0yqBQLt/,"THE TART BREAKER  SOLD OUT our valentines day tart is on sale now @ link in bio.its $69 (NICE ) & serves 6-8.. perfect for swingers, a hungry couple, or a single person with a spoon and some tears to cry basque cheesecake gelato, choc dulce de leche & choc coffee tart topped with burnt vanilla chantilly.the perfect way to woo your sweet-tart Edited  93w","FEBRUARY 1, 2021"
https://www.instagram.com/p/CKqClOcLr9y/,SATURDAY NUT FEVER - Peanut gelato with white chocolate peanut topping and peanut brittle. Would ya just watch the hair? #MessinaSpecials93w,"JANUARY 30, 2021"
https://www.instagram.com/p/CKndyZLr4Sl/,ADULTERERS MILKSHAKE - Vanilla fior di latte gelato with whiskey dulce de leche. Friday is cheat day after all. #MessinaSpecials94w,"JANUARY 29, 2021"
https://www.instagram.com/p/CKnTDLDhJRS/,mushie cake  (doesnt actually contain mushies tho)94w,"JANUARY 29, 2021"
https://www.instagram.com/p/CKk5ADfIyOQ/,CONE-CEPTION - Waffle cone gelato with cone crunch and waffle cone choc chip. yo dawg i heard you like cones.. so we put a cone in yo cone so you can eat cones while you eat cones. #MessinaSpecials94w,"JANUARY 28, 2021"
https://www.instagram.com/p/CKiTDubrtnl/,PAPA DONT PEACH - Peach gelato with crushed amaretti biscuits. time to go-and-getti #MessinaSpecials94w,"JANUARY 27, 2021"
https://www.instagram.com/p/CKiFOhQIgSr/,been eyeing off a messina tee? or maybe some other messina merch but don't want to cop the shipping fee? head to the link in our bio and enter your email in the pop up to subscribe to our mailing list and we'll send you out a code for free shipping on your first order.a fantas-tee-ic deal if you ask meEdited  94w,"
that pun was terrible ... i apologise
94w14 likesReply"
https://www.instagram.com/p/CKfe3sOB71y/,"TAKIN THE PISTACHIO - Pistachio sorbet. its vegan, its pistachio and its most importantly... really... GOOD. #MessinaSpecials94w","JANUARY 26, 2021"
https://www.instagram.com/p/CKYGx1uIbk0/,"YOU MAKE ME UNICORNY - Milk gelato with vanilla poundcake and 100's & 1000's clusters. candy mountain, candy mountain.. you fill me with sweet sugary goodness. #MessinaSpecials94w","JANUARY 23, 2021"
https://www.instagram.com/p/CKVh_CFr3rD/,COCO LOCO - Coconut gelato with dulce de leche. I'm in love with da coco. #MessinaSpecials95w,"JANUARY 22, 2021"
https://www.instagram.com/p/CKS9MAVrm2_/,SIR CONNOR - Salted hazelnut gelato with caramel swirls and candied hazelnuts. For the true connoisseur. #MessinaSpecials95w,"JANUARY 21, 2021"
https://www.instagram.com/p/CKSxeVBhRRH/,"are you a pastry chef? are you interested in working at the magical and mystical messina kitchen? then keep reading this post.the incredible team behind our gelato cakes, bespoke creations, baked additions and all that good stuff are in need of a new addition to their family.if you are a quick learner, are looking for full time work, have an array of pastry/dessert skills, enjoy catered staff lunches + other fun perks and most importantly; you love messina... then you most likely will be the exact person we are looking for.so, youve made it this far, head to the link in our bio and submit your application there. just select Pastry Chef from the dropdown menu when applying.95w","JANUARY 21, 2021"
https://www.instagram.com/p/CKQYZaTIYig/,SHE'S ARMAGNAC ON THE FLOOR - Prune and armagnac gelato. and she's dannnccccin like she's neevuurrrr danced beforeeeee. #MessinaSpecials95w,"JANUARY 20, 2021"
https://www.instagram.com/p/CKQDCU2Bd2k/,COOLER BAGS ARE HERE.avail in stores and now on our e-store. can confirm a cake will last around 1.5hours in one of these bad boiz with no ice pack!! game changer link in bio - $2595w,"JANUARY 20, 2021"
